req_id,user,ts,device,ip,country,mfa,status,session_id
5fece019-3876-4150-af54-c82b2ea237a5,user41,2025-11-01 07:36:23,Linux,247.36.120.226,Australia,Email,SUCCESS,b41d2377-f665-4508-abcc-eaf12ffbbef0
19548e18-b501-4c24-b16f-a633e7baedd5,user2,2025-11-01 09:08:31,Android,21.36.39.60,India,Email,SUCCESS,f103e6cb-2c9d-4eb1-bfda-034f43c1df50
a864e9ae-470e-4720-997d-f9974011510f,user50,2025-11-01 09:09:59,iPhone,52.68.220.182,Australia,Email,SUCCESS,90c42ce9-781c-4a02-a8f8-4351da384057
16143898-9751-4472-8922-1d81e1d0a9c7,user47,2025-11-01 09:11:05,Windows,8.218.55.150,Brazil,SMS,SUCCESS,5b440a68-8e09-4f41-8695-02cd8350d83d
ba09ccd4-a67e-4cb9-a017-c319f8fb758a,user29,2025-11-01 09:14:28,Mac,58.38.218.14,UK,Push,SUCCESS,59a04f32-e677-4ec7-baa6-03054be6e071
003d4ae8-07a9-4b2c-a600-53adfdb3db7a,user6,2025-11-01 09:37:21,Linux,216.28.89.128,Singapore,Email,SUCCESS,4555a9a8-d5b9-4374-bb55-ebbc36be8a81
4f02f299-0fae-41c5-bbb8-12219eb6c865,user23,2025-11-01 09:58:17,Mac,13.115.35.144,USA,TOTP,SUCCESS,592ef0d3-1112-4ddb-90ba-e6a520773cf2
360445e9-8a79-478c-8909-190f422dc07d,user48,2025-11-01 12:14:45,Windows,151.77.147.52,Brazil,TOTP,SUCCESS,efc3c899-7036-45d8-90f7-aea2187c3829
8e62fb9b-6e73-4a87-8a0c-277269440533,user35,2025-11-01 13:49:30,Windows,108.133.175.189,UK,Email,SUCCESS,da2580d6-0fe8-4f3d-88c6-4186689095a9
205161ac-0486-490e-ba12-e608ee9ba569,user9,2025-11-01 16:30:45,iPhone,135.68.101.151,USA,Email,SUCCESS,5ed2fe95-9835-420a-9254-7e21bb3f06a7
fa188143-77d0-4dd7-b3a6-7eaa39f44417,user43,2025-11-01 16:41:50,Windows,245.37.11.209,India,Push,SUCCESS,8e05cdb0-2a29-4450-9523-823360461e64
833b73a7-626c-48f7-829a-56d8d69d5549,user13,2025-11-01 16:45:14,Windows,201.167.168.167,Singapore,Push,SUCCESS,557d1162-c10f-442f-837a-b2d553cd3283
069ede77-ab1e-460a-8974-f70c65283534,user7,2025-11-01 17:50:31,iPhone,44.235.77.196,USA,SMS,SUCCESS,e4989de7-034e-46a4-bcd6-d6ecfb55f918
6138e631-b7ff-41c0-9662-79834794f2a6,user20,2025-11-01 18:13:45,Linux,157.236.14.177,Australia,Push,SUCCESS,fbd73b52-db39-4e89-a3ee-e72de44d4e39
8a12d222-e669-41ee-a9bf-49beb74346c3,user49,2025-11-01 18:54:25,Android,60.42.66.141,UK,Push,SUCCESS,8fefb131-1068-4700-a5bc-3aed9e38f20e
2ffcfdaa-d3b4-45e0-bb0a-40f7d20ee3e5,user43,2025-11-01 20:29:27,Mac,105.108.130.252,India,Push,SUCCESS,a3c73fa1-54b8-4b44-b0d2-10f281a643f7
bf3e1fd0-7e67-4210-960a-ae70c42e7fd1,user16,2025-11-01 20:29:41,Android,169.79.178.150,Australia,Push,SUCCESS,e8728b4b-f6bb-497e-9435-0cc1b932a453
db2c67bf-a117-42a4-bc1b-4e4ea53893d4,user41,2025-11-01 22:48:40,Mac,57.46.219.200,UK,Push,SUCCESS,e6864919-0fff-491a-bab2-fe968c0f7f30
eab8461b-557e-40e3-8d89-098e34e2af6b,user21,2025-11-01 22:49:41,Linux,100.26.48.81,USA,TOTP,SUCCESS,2c9c1f1d-6e49-4e4a-9f24-9000a61b9b17
80bd7de0-d956-4141-92f1-1dacb8ea0669,user44,2025-11-01 22:52:54,Android,225.43.138.53,Australia,TOTP,SUCCESS,f126b6c9-9183-4f81-b376-cd61e65b290f
eaeab496-0b82-468c-8010-82e38e827003,user30,2025-11-01 23:06:49,iPhone,207.139.66.160,Japan,SMS,SUCCESS,d0101239-9482-46b1-8ad7-1a17676dfdbe
13dc4a43-469a-43d9-b8f4-93e45171b046,user8,2025-11-01 23:15:33,iPhone,210.193.130.35,Japan,Push,SUCCESS,330e3c13-7ee2-4d32-a6d8-d09d1474789d
f1a93c85-7d8c-4e04-9b18-32fe9200fdc0,user2,2025-11-02 00:23:05,Mac,121.5.192.139,Brazil,TOTP,SUCCESS,90d6f6b2-38dc-4786-a8fc-133e331a0364
ce940006-a2f2-42db-ac11-d13ee70212d0,user39,2025-11-02 00:39:39,Windows,243.121.38.164,Australia,Push,SUCCESS,96b8a433-25d7-46bd-b900-33923cd36aea
bd5bba07-a0a2-45cf-bc18-59779c49326b,user45,2025-11-02 00:41:38,Android,217.222.200.213,Japan,SMS,SUCCESS,c4f3827e-70b6-48da-b08a-df9820880572
c2184288-93b9-42eb-9ca8-95e0f3d05184,user20,2025-11-02 00:54:26,Windows,246.52.1.160,Germany,SMS,SUCCESS,a4ed2484-cb2a-4208-8782-3c76a4e229e0
6362ed7e-14e8-434e-8c59-1a69802bcf0a,user2,2025-11-02 01:56:59,iPhone,146.157.172.98,Australia,SMS,SUCCESS,019d1aea-0b0e-46bf-b7a4-5cec967ba219
50f2873f-a6b0-467f-b05c-1987c8b16381,user16,2025-11-02 02:22:58,Windows,147.146.11.170,UK,TOTP,FAILED,
23b80548-7d23-4f24-99f4-e435a0ef6237,user16,2025-11-02 03:50:14,Mac,99.66.139.186,Brazil,SMS,FAILED,
49bc1316-36c4-4713-8ac1-8d26fdde00e4,user3,2025-11-02 03:57:56,Android,10.117.23.81,Brazil,SMS,SUCCESS,4f5d2466-ad98-4f1a-99f8-2b84bcd8c411
8cd45ad8-adb5-4a07-930b-c557cde1ec39,user7,2025-11-02 04:14:34,iPhone,64.247.222.231,Brazil,Push,SUCCESS,79e68068-da89-4cf4-801d-68f7a2d92e73
7fe05e69-7868-41a1-bfe7-a236d4670dd9,user35,2025-11-02 05:16:52,iPhone,203.180.44.246,Japan,Email,SUCCESS,95017a74-756e-45ab-97c0-d7ee8618654a
cec87adf-581e-45e0-8e26-966fba07da3e,user34,2025-11-02 05:43:28,Linux,251.218.171.124,Germany,TOTP,SUCCESS,769625df-6447-47ea-9144-561930871722
fdde289f-cc00-4d3a-b4ee-c252a2fbb89d,user36,2025-11-02 06:29:27,Windows,137.185.40.12,Australia,Push,FAILED,
c66d880d-6d22-422b-b361-b498eb4aa8f1,user44,2025-11-02 06:38:27,Mac,217.127.94.34,Japan,TOTP,SUCCESS,7017004d-b2e0-4422-b37c-af125762f050
39ff08f9-80a3-476e-9989-89d369eb55f6,user15,2025-11-02 06:42:24,Linux,208.128.22.35,Japan,Push,SUCCESS,bcc37c60-2830-4578-8f31-03a073268732
a4925391-a7a5-416b-8a54-98cafd674cb0,user11,2025-11-02 06:53:38,Android,206.201.110.85,Japan,TOTP,SUCCESS,a5e989a6-644c-45f6-93f6-35bfc8e4f9dd
b47fcf80-55c4-415c-82a5-9a07da6feda1,user11,2025-11-02 07:23:51,Linux,24.168.93.65,Germany,TOTP,SUCCESS,13f4e096-119a-44a8-a7ea-97db31098d08
a34fc531-412b-4fac-a20f-1516527c7d3b,user28,2025-11-02 07:37:33,Linux,219.250.181.215,Japan,TOTP,SUCCESS,c26417a3-da8d-4340-9ca0-1c779477018c
ec702961-540f-4dbf-a255-2c306528c968,user13,2025-11-02 07:59:46,Mac,212.156.150.225,Singapore,Email,SUCCESS,fd1771ab-afd0-49d7-a46b-03c91743f477
572b882a-99a6-4b1d-b79e-3861c7cb7e2b,user4,2025-11-02 08:09:14,Mac,243.10.78.255,Brazil,Email,SUCCESS,3df50b6b-5454-4aa9-9cfe-97da77f7e581
248a7a42-b616-4ac8-b6fc-b75dfa3ded6e,user23,2025-11-02 11:31:19,Android,149.45.92.224,UK,Push,FAILED,
e91fb016-2ec0-4913-a07d-4b59f32af53e,user29,2025-11-02 11:32:52,iPhone,160.207.68.88,Australia,Push,SUCCESS,ed96ff25-1118-4c75-b3ff-1d4ff5d299af
24fb8ccc-d08f-4593-a19f-68b1629fb809,user7,2025-11-02 11:46:14,Windows,201.90.248.89,Japan,Email,SUCCESS,728e7174-45b3-4aaf-a377-f43d0c0cb1d2
8f9734fc-14d4-42ed-868c-6d4c404b4e8d,user34,2025-11-02 12:51:06,Android,124.107.140.173,USA,Push,SUCCESS,6063ed60-efe9-4767-81ca-114a6f28305c
ecaf9969-7dc4-40f4-ab16-6539f8063d78,user44,2025-11-02 13:33:37,Android,91.58.225.152,USA,TOTP,SUCCESS,000b93bf-5789-48b6-9b90-82317542483e
4a6ac0cf-2aa6-4954-8a3d-19c6cd2b8479,user19,2025-11-02 14:21:51,iPhone,196.163.111.212,India,SMS,SUCCESS,474c2d6f-c247-4dbb-8b08-ca91582e162f
ff9cb39b-aa5a-4a7e-9b86-5e0b354755c4,user26,2025-11-02 14:47:15,Android,12.33.215.94,India,SMS,SUCCESS,4375a9b4-b272-4af9-b6bc-efa3a9c34e2f
da88bf96-f959-4503-b00e-1c497d8fec75,user36,2025-11-02 15:08:17,iPhone,90.226.33.172,UK,TOTP,FAILED,
73ecf9df-77c3-47d8-b623-6966fa721cf3,user38,2025-11-02 15:08:47,Windows,121.191.36.192,Brazil,SMS,SUCCESS,9bd1fd35-dfb0-42b9-a171-c23ba9bdb072
06caef33-0e89-4d53-adbd-31eb23fa8a03,user18,2025-11-02 15:11:11,Android,125.199.189.115,India,TOTP,SUCCESS,02e653d7-43d1-4d29-82ac-c66e7b032689
382aa4b9-4c51-4e20-ae35-3ae652868290,user34,2025-11-02 17:32:19,Mac,207.235.34.214,Japan,Push,SUCCESS,4af9df28-e192-480c-ac08-34a2169e0ee6
5ef53054-89ef-4bf4-8e91-7569efa708d1,user8,2025-11-02 17:35:46,Mac,171.31.120.79,India,Push,SUCCESS,b408c631-00d8-4702-a9ed-9c9bf77cee5f
910c233b-ec71-4b3c-ad08-980feb8fb0bb,user19,2025-11-02 18:03:23,iPhone,188.50.6.177,India,Email,SUCCESS,360697f1-92bf-4567-b577-5fd2974571aa
aaa072cf-d216-4569-858a-d5d0c52485d4,user21,2025-11-02 20:51:18,Linux,219.238.96.148,Japan,Email,SUCCESS,b20643f2-1d75-44a0-8c4b-4375fd220299
dcf2b2fb-a521-446d-8e49-49e1366220c1,user11,2025-11-03 00:41:53,Windows,180.3.42.128,Germany,SMS,SUCCESS,baf6d630-8b5f-4b6b-aef6-b280041e6307
bea64d8e-6470-4079-86a0-fedcf5a99f15,user14,2025-11-03 01:04:13,Android,111.151.93.229,UK,SMS,SUCCESS,d3ca910a-a29f-48fa-9f4c-21caf88aa724
3e5af286-c767-4daa-be48-e232bbdc7161,user16,2025-11-03 02:56:18,Windows,26.73.159.18,India,Push,SUCCESS,979d4c08-8a93-4e60-b481-8d630c7d9bf7
a2e8045c-bb67-4867-8ff9-08a1e92c35ac,user16,2025-11-03 05:33:08,Linux,184.116.30.25,Australia,Push,SUCCESS,edd0fa63-7a99-4574-a151-9d877242034c
9bc4ada5-4787-492b-b1e7-5c6aa0f7dd1c,user48,2025-11-03 06:31:48,iPhone,209.38.130.44,Singapore,TOTP,SUCCESS,e117923f-8e26-4da4-a879-86d194961941
1c717ce7-f60a-4bfa-aefd-ffb35a6e679d,user7,2025-11-03 07:55:49,iPhone,77.117.19.177,Australia,TOTP,SUCCESS,57b4d6df-6bc3-42ef-af95-eaa393cfff01
14640bd5-cc0d-411f-828f-5f9da93cf9d8,user7,2025-11-03 09:37:56,Windows,161.158.49.53,UK,SMS,SUCCESS,4d564fcf-f347-42dd-bba0-bba0c2b35389
e2546c31-70fc-4775-9b23-08b86f36e744,user20,2025-11-03 10:51:08,Linux,39.200.49.28,Australia,Push,SUCCESS,3f708985-dd4a-4328-9c9d-5da8d1216e1a
26b11a81-90b3-4059-b1d9-2480dd48dcec,user35,2025-11-03 11:01:55,Linux,26.97.17.159,UK,Push,SUCCESS,4794a848-48a4-47ab-9958-0294239a9ac7
65ab3a8d-4277-4901-b9ba-b0e8791266a1,user17,2025-11-03 11:22:35,Android,69.47.243.192,India,Push,SUCCESS,2ff06671-4882-4064-b702-fdaf329e1d75
ec57257e-1e8d-4644-a5dd-f92a0431579c,user30,2025-11-03 11:33:36,Mac,200.101.235.76,Japan,SMS,SUCCESS,5dc482b9-2d94-426c-98bd-e2152500900c
711a6419-7be5-4484-9d4d-13556c431cf2,user25,2025-11-03 12:19:34,Android,44.136.205.102,UK,SMS,SUCCESS,0083454f-7d5a-4644-8359-87dd995732d8
73259e60-03f9-4b4c-a324-9fd13d2ad450,user29,2025-11-03 13:06:28,Mac,206.165.73.83,Germany,TOTP,SUCCESS,842b0a46-96df-4b70-9342-382367507e8b
476631e2-8f41-4e39-8ed5-71372d3cae76,user42,2025-11-03 13:52:42,Android,199.166.247.30,UK,Email,FAILED,
8460265d-4b69-4058-8e28-f1d4761fe9c2,user20,2025-11-03 14:16:45,Android,211.254.206.114,Germany,Push,FAILED,
cd9841cc-ce8d-488c-8bb4-41cd2213fd98,user43,2025-11-03 15:02:47,Linux,16.242.165.203,USA,SMS,SUCCESS,04956613-9835-4394-add9-b80f31335741
99989fa3-248d-446d-8edb-7b2fee706bff,user32,2025-11-03 15:12:21,Android,193.106.60.222,Brazil,TOTP,SUCCESS,fffcf9f3-60a6-4425-a559-e47bd8413a67
b10f8f98-7a09-4729-b298-55b4ff860fae,user13,2025-11-03 15:38:41,Android,123.16.23.72,Australia,Email,SUCCESS,f3ef4f7c-a2d6-4956-85b3-e2c1d0c1c2d5
c8b62d31-5a4b-4be2-8412-ff3c65f5517e,user34,2025-11-03 16:03:36,Windows,213.73.55.240,Singapore,Email,SUCCESS,e55beac4-2e27-42a8-ac86-363773721569
697b5d5d-39b3-42d6-a2dc-d37a3f398553,user9,2025-11-03 18:21:45,Android,110.145.42.196,UK,Push,SUCCESS,77b14b00-4c5a-4102-a2f1-f6c471c54fb1
9d1a99b0-ecd3-41f3-b527-91c2dc524351,user8,2025-11-03 19:26:38,Windows,207.81.152.86,Singapore,Push,SUCCESS,fd1c89fd-1151-4a79-8018-d713a40acd33
c8b8534f-a4f1-42c2-84c2-425894577d20,user35,2025-11-03 19:38:56,iPhone,204.163.82.47,Japan,TOTP,SUCCESS,4a031bed-6cee-44cd-8b9a-3b81f55ad333
869ed7f4-58a0-4eec-ac6d-c3a8a2a222f7,user45,2025-11-03 21:11:05,Windows,209.23.107.190,Japan,SMS,SUCCESS,7b120bb2-b173-4b3a-b360-a9d0678379bf
0cf9bb40-b793-4851-9ead-1b8a711c2476,user40,2025-11-03 22:21:59,Windows,129.155.213.92,USA,Push,SUCCESS,7a7ac540-3d93-4450-bb68-419b2562f106
71856b95-1312-4348-b744-210dca05bafc,user42,2025-11-03 22:47:03,Windows,219.111.132.178,Japan,TOTP,FAILED,
ab623f72-edf0-4924-b2a2-1c743f11b5cc,user7,2025-11-03 22:57:05,iPhone,130.118.248.62,Australia,Push,SUCCESS,04f24af5-9f01-4383-b386-8b6d741efde8
2cf868d0-77da-4458-b1da-c5cce9ef6161,user35,2025-11-03 23:14:13,Mac,183.233.221.204,Germany,Push,SUCCESS,3f19ed6d-f855-420d-ade1-17a73137bca4
2db5b728-69c2-42d1-b6da-613a648eeb7d,user44,2025-11-04 00:13:11,Mac,244.185.6.206,Germany,Email,SUCCESS,6e75d20c-cb97-487f-baa2-bbc36e10e4a6
9f6f91d0-f23e-414a-b84f-f3a39bd90094,user46,2025-11-04 00:39:34,iPhone,102.43.118.1,Germany,Push,SUCCESS,d36564f3-3ade-4f2f-bcec-b0c5dcd7b498
01607d4e-4e0e-4447-b7f3-c49840f710ec,user25,2025-11-04 00:54:39,Windows,92.42.14.70,Australia,SMS,SUCCESS,aa432059-e1f1-40af-b040-1acfabadf539
d32d5c79-635e-4ad2-9fcd-7444b2f7e133,user35,2025-11-04 00:57:27,Android,101.87.109.174,Germany,Email,FAILED,
70ad1110-97ed-461b-b218-76762c99dd33,user1,2025-11-04 02:13:47,Android,85.241.8.30,Brazil,SMS,SUCCESS,57978e54-7034-42cd-9681-6f8dcc7727c9
2aed1266-48af-4265-96fa-c0d2a3b79914,user37,2025-11-04 02:15:02,iPhone,209.18.29.148,Germany,Email,SUCCESS,5d505c26-4d9d-42b2-a44c-8a01dd645d5c
d22bf854-afd1-4cec-97e2-1b121bbd34b3,user31,2025-11-04 02:51:47,Android,209.21.51.199,Japan,TOTP,SUCCESS,eb34c19c-5f6b-4e37-b944-c9ccb37ed64a
9c37a5ed-70d1-4c39-9220-ac92d35158fe,user18,2025-11-04 03:07:49,Android,201.111.35.186,Singapore,Push,SUCCESS,caea22c1-6231-4476-98aa-6d32fa9db003
d46b6994-650b-4e31-9046-cf23e5ba7c01,user42,2025-11-04 03:43:40,Mac,207.69.33.160,Japan,TOTP,SUCCESS,b36390b9-bb2b-40ba-838b-f7131d0609a2
7f09da0e-1db0-4912-bf7c-088b8a007fbe,user45,2025-11-04 05:03:57,Mac,210.129.155.224,Singapore,TOTP,SUCCESS,6cb16871-af20-440d-bb86-aadd38542f2e
56313c9d-df10-4746-8dff-beba6a02d3a1,user40,2025-11-04 06:06:28,Linux,197.76.183.22,Australia,SMS,SUCCESS,bd540582-652a-4d34-9a59-cd916ab5c3a1
8074a0e4-02e3-4535-8313-ca76bd2427fc,user48,2025-11-04 07:58:32,Linux,5.210.181.52,Germany,Push,FAILED,
99c4179b-395d-434f-a3ca-37541dd832f2,user47,2025-11-04 08:00:06,Mac,53.148.119.118,Germany,Push,SUCCESS,8ac7d465-0538-445c-9976-0897bcf5e7d7
fe6b807d-efc1-4ea8-ac0d-142d77186609,user6,2025-11-04 08:06:22,Mac,136.131.50.232,Germany,SMS,SUCCESS,15d5c3e7-f383-40f2-89bc-5b214277520e
a39b2ba1-cabc-4bd4-8cbe-b285187d5527,user6,2025-11-04 08:47:23,Windows,99.89.177.188,UK,Email,SUCCESS,58bf5251-9e69-4726-aaa7-a8870a9bdd75
070d2b57-7628-4a64-8bc4-364b7638cdca,user20,2025-11-04 09:06:14,Android,153.138.135.165,Brazil,TOTP,SUCCESS,8694ed54-6cdc-418c-bc83-10bbd6921b8b
1a4fe554-c52a-404f-ba29-29877485d6c0,user50,2025-11-04 09:41:38,Windows,71.115.201.13,India,SMS,FAILED,
13a9e35c-3129-41b7-9c94-91808c511340,user9,2025-11-04 09:54:27,Mac,211.113.127.154,Singapore,Push,SUCCESS,ab7a5fd8-86f2-4f6f-a039-1772231669e4
9f9ccb8f-a9cb-46e9-b051-817ffc3a6c2e,user4,2025-11-04 10:26:31,Mac,42.199.117.144,USA,TOTP,SUCCESS,3c8107c9-3ce5-4865-84c4-5a4ea14ccb7f
0ef50b66-5f14-4c25-b851-19aa1ff21bed,user30,2025-11-04 10:57:46,Linux,231.136.157.236,India,Push,SUCCESS,b38b0ae5-ae4b-47d1-8ff4-149f8de69cbe
d8dfdfb0-5021-4263-9a23-48af579b512e,user37,2025-11-04 11:35:15,iPhone,204.124.69.196,Singapore,Email,SUCCESS,38133b76-301c-4bb2-9861-b012b17a7381
67e70265-5786-472c-a9ea-3f8f3ea90073,user6,2025-11-04 11:47:22,Android,183.108.82.74,UK,Push,SUCCESS,264dd722-0adf-4177-aea1-9b05a7bd4a75
e9701e5c-fe38-460d-94b6-e7b06e752df3,user24,2025-11-04 12:10:18,iPhone,58.7.203.1,Australia,Push,SUCCESS,ec1ed37a-367d-47d8-8bb3-d80674ccc7dd
265834d3-ce6a-44e0-aa9e-7f031cb7028f,user45,2025-11-04 12:13:27,Linux,59.177.167.198,UK,TOTP,SUCCESS,fc21b631-332a-4f49-942c-43da89b0be58
fc2beaac-b057-4abe-8c8a-ec11ee91acd5,user35,2025-11-04 12:32:37,Android,36.114.179.124,Australia,SMS,SUCCESS,61bea801-0624-47b9-b9e9-3dbea4487e15
bf7dd00f-78be-4ed7-a225-53f42a9bb24f,user14,2025-11-04 14:04:49,Windows,88.117.211.237,UK,SMS,SUCCESS,d0649940-673f-40e5-8f9c-29793a081cfd
24420dc1-f33d-4128-b02b-5ed90b7a2ea7,user24,2025-11-04 14:19:14,Android,192.150.7.250,Germany,Email,SUCCESS,8c5191e6-445a-4798-8ede-c6c83f5ebcd6
7545a008-38a8-426a-ac77-30119ec28d26,user26,2025-11-04 14:29:51,Mac,147.93.19.127,UK,Email,SUCCESS,e63c5257-c832-4ec8-b735-96666022195e
b27c0005-358c-4277-a4df-8b8ccf8f7ca9,user34,2025-11-04 14:52:59,iPhone,168.81.4.100,India,Push,SUCCESS,f07cfbcb-f75f-4dc3-8e34-94b67152c208
ca792e40-f560-45e4-a3f8-6b0798e4dbea,user20,2025-11-04 15:03:56,Android,23.48.51.129,Australia,Email,SUCCESS,074fa4ff-178f-44be-a069-2592ca818758
b2baf3aa-5f09-407d-89f4-01a7bc550651,user40,2025-11-04 17:40:24,Mac,73.5.165.201,Brazil,TOTP,SUCCESS,c86aed81-145e-425b-8bbb-c990aa73e353
6cc48c5d-72a8-47b9-b8f7-c14f3a173530,user2,2025-11-04 18:29:00,Windows,210.40.200.147,Singapore,Push,SUCCESS,91615144-4e46-4dcd-8d47-48358bdba593
ae0aa95e-2cd1-41e4-8d6e-dde6e5449f13,user20,2025-11-04 20:03:21,Linux,226.250.106.247,Germany,Email,SUCCESS,78fc8030-a26a-4542-932c-dff484f4e9e5
c75f3e2d-a24a-4485-ace9-3b0720c6f763,user39,2025-11-04 20:17:10,Mac,231.233.107.9,Brazil,TOTP,SUCCESS,87f2ec07-c7ed-44d3-9aa0-4d872e8d1fc7
c1ad8e70-ac11-4de0-a172-bad2d490f696,user4,2025-11-04 21:35:57,Android,1.71.220.252,Germany,Push,SUCCESS,98304592-3df3-4c01-be67-3b5dfb660455
b4b160bd-cb1f-471f-80cd-dd729f70b380,user35,2025-11-04 21:38:33,Mac,28.163.147.199,Brazil,SMS,SUCCESS,34e27a44-9586-4295-bb46-98417f58ad0c
bd1c0609-07b1-4563-bcce-75f9651fa646,user34,2025-11-04 21:53:11,iPhone,113.109.130.157,Brazil,Email,SUCCESS,31f860d2-695d-41ca-bc30-400d73d16172
dfc2cfcf-0b64-4a15-9c96-411b1981d003,user21,2025-11-04 22:03:33,Windows,183.195.172.208,India,TOTP,SUCCESS,2a87b0d6-bc4f-4dc9-92a3-3368f55fda1b
0a0059b9-9909-48e0-9d79-3866fe129499,user13,2025-11-04 22:30:55,Linux,24.165.140.100,Brazil,Push,SUCCESS,353071a5-f6cb-47ae-ab87-527d8698f30c
f34b59b8-bfe2-43e6-bb6a-b6874ee84cc4,user21,2025-11-04 22:47:22,iPhone,205.189.244.180,Singapore,SMS,FAILED,
be8c9f00-ef3d-4ca5-9ddf-098363016e7d,user40,2025-11-04 23:23:31,Windows,237.36.150.118,Brazil,TOTP,SUCCESS,2e7c4382-751a-4b69-8fe0-f0641473d5c5
059aec07-71dd-49e6-8164-f6e83630421e,user7,2025-11-04 23:35:38,Linux,214.73.46.34,Japan,TOTP,SUCCESS,71f5aa00-ca73-4465-9268-c7eef9c09540
ae0b5740-3295-4334-9d0e-e306ffac7d2b,user7,2025-11-05 00:03:40,Windows,195.95.132.144,India,TOTP,FAILED,
83775f54-2402-4e1b-baf4-e9223db0aca1,user46,2025-11-05 00:49:18,Windows,119.219.191.128,India,Push,SUCCESS,03219402-e1e2-4ce8-aec5-4ee1ea50a4c8
03b156ff-99c6-41d0-aa44-29cf39d7a1c2,user50,2025-11-05 00:56:34,Linux,194.41.246.44,India,SMS,SUCCESS,0fec598b-50c6-492f-9f09-e846a049e4ee
4d29641d-e369-413c-bb61-1393ca477cac,user48,2025-11-05 01:43:33,Windows,48.83.120.59,Australia,Email,SUCCESS,62630b74-c5c0-4013-a335-757f00159a3d
c35418a5-f557-4c3d-a522-2336fb86c779,user50,2025-11-05 03:45:51,Linux,203.244.194.33,Japan,Email,SUCCESS,4cce9fba-31f9-4ed2-88e7-1c8019c6f1aa
5f16e780-b929-4dd7-b62c-c149dbb70424,user48,2025-11-05 03:59:45,Linux,66.155.192.239,India,TOTP,SUCCESS,11c3f773-b541-46f4-8c7b-3c0ca913e581
859d4748-a023-4c3b-9ea5-02d9eedd6b3a,user35,2025-11-05 04:12:50,Windows,109.118.91.207,USA,SMS,SUCCESS,8797e22d-33a2-43fb-b00c-50758db7f4af
ae489e35-ac62-474b-8f76-36ea3498e0b5,user7,2025-11-05 04:28:36,Linux,88.124.164.193,UK,Email,SUCCESS,516b5760-d5c8-4c09-b352-0ded273910d9
d87233e5-c2f8-4e73-b18e-61108289d2fa,user27,2025-11-05 05:50:48,Linux,6.166.248.232,Australia,TOTP,SUCCESS,1c5e2a65-aeee-429b-a84c-5a34c3d2e9b2
ac70a4e8-a6df-4b63-86ba-d8fac1190305,user46,2025-11-05 07:10:52,Mac,50.117.131.95,UK,SMS,SUCCESS,cd2dc70c-64ff-46af-9db4-95311a520d3c
96e34afb-4cc3-409a-85f9-10f162c2e443,user14,2025-11-05 07:38:13,iPhone,211.139.86.226,Japan,Push,SUCCESS,10669a76-f668-4d25-b01a-427a17ab8326
0710aeee-631a-4811-8d9f-907db7e27211,user6,2025-11-05 08:16:04,Windows,20.73.191.122,UK,Email,SUCCESS,524bcb9d-7b40-4b66-990c-994ad5f71aef
061b4eed-1fe2-4a18-ae65-225b28713e5d,user45,2025-11-05 09:25:54,Mac,45.140.216.122,UK,Email,SUCCESS,4575e155-14b7-4506-9e96-f3e280025be6
496d0cb3-9e7a-4baf-89a9-d24c85b37676,user8,2025-11-05 09:44:30,Mac,211.94.182.38,Singapore,Email,SUCCESS,1c6998a3-45a3-4fad-8962-9ba78034d4ba
6dcac80f-1d56-4cbc-8732-26b1b5e543ca,user10,2025-11-05 09:46:32,Mac,56.105.187.46,UK,Email,SUCCESS,d6d54314-d58b-4f08-b220-9380efcd294e
647698f7-660a-4a0f-ae47-382f5b8d85d9,user14,2025-11-05 10:09:29,Linux,192.213.177.24,Germany,SMS,SUCCESS,5ebe4b73-db92-4594-b907-1ad2bbff20f9
28ba3fa0-c120-45cb-ab86-4acd41b858f2,user5,2025-11-05 12:18:39,Android,125.135.171.79,Brazil,TOTP,SUCCESS,6b95700e-4e6b-457b-b136-cbe18012804e
f44e2428-f95d-4d97-9e37-c2e55fb3ef62,user35,2025-11-05 12:21:46,Android,62.177.51.32,UK,SMS,SUCCESS,d6728b53-a426-4ee3-a527-12ca59262bd2
fab0c850-2e02-4629-929a-82cc4e6bc638,user11,2025-11-05 12:37:56,Mac,68.183.250.148,Brazil,TOTP,SUCCESS,84b04bf6-8be0-4fad-8503-b09ee80306ee
3d7a0964-dd32-46b5-8f10-3bc88b2fafd3,user35,2025-11-05 14:31:28,iPhone,212.166.24.101,Japan,SMS,FAILED,
0defd3b1-eb6b-46dc-a05d-492c55284421,user43,2025-11-05 15:08:36,iPhone,19.165.110.225,India,SMS,SUCCESS,5ac734db-ccfb-48c8-8b70-0b00fe99c78c
4fcb1bfa-f784-4ca2-ad05-64b70692d4d6,user24,2025-11-05 17:47:30,Linux,48.53.144.182,Germany,TOTP,SUCCESS,1538f53a-8e84-43cb-a81f-fc72a24fb142
6d500519-0abe-462a-bd03-5070dc29146c,user40,2025-11-05 18:10:31,Mac,116.195.87.80,USA,SMS,SUCCESS,302b286d-9415-44a5-bb8b-c41dbeef4531
9e281929-a375-449f-8797-075488ce1b2e,user18,2025-11-05 18:22:47,Android,220.111.79.237,Singapore,Email,SUCCESS,6a751fed-9ac9-4fea-be4c-7e464f2bfc5c
f602c213-a34c-4955-82a8-55d0e3822907,user24,2025-11-05 18:31:56,iPhone,139.250.42.137,India,SMS,SUCCESS,dc6f49a4-dd0c-4165-87b8-9bcdd657442d
